"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"ext_gene"	"description"
"YNL134C"	17476.0097508946	3.28382785088379	0.458980604272857	4.97587006863168	6.49552085240965e-07	0.000134071610094268	""	"Protein of unknown function; similar to dehydrogenases from other model organisms; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and nucleus; protein abundance increases in response to DNA replication stress [Source:SGD;Acc:S000005078]"
"YKL217W"	16689.7924128543	3.69327068307346	0.544431959574252	4.94693714377019	7.53903071157088e-07	0.000150894841969472	"JEN1"	"Monocarboxylate/proton symporter of the plasma membrane; transport activity is dependent on the pH gradient across the membrane; mediates high-affinity uptake of carbon sources lactate, pyuvate, and acetate, and also of the micronutrient selenite, whose structure mimics that of monocarboxylates; expression and localization are tightly regulated, with transcription repression, mRNA degradation, and protein endocytosis and degradation all occurring in the presence of glucose [Source:SGD;Acc:S000001700]"
"YCR010C"	39961.8782176444	4.18198621871118	0.651883620718029	4.88121823832041	1.05432483435883e-06	0.000204818103851179	"ADY2"	"Acetate transporter required for normal sporulation; phosphorylated in mitochondria; ADY2 has a paralog, ATO2, that arose from the whole genome duplication [Source:SGD;Acc:S000000603]"
"YLL061W"	4113.61953620595	-3.32611302571142	0.478806139046723	-4.85815204947576	1.18486406974925e-06	0.000223600776591251	"MMP1"	"High-affinity S-methylmethionine permease; required for utilization of S-methylmethionine as a sulfur source; has similarity to S-adenosylmethionine permease Sam3p [Source:SGD;Acc:S000003984]"
"YBR072W"	36173.9631895537	4.39430192335138	0.702031524189417	4.83497080458108	1.33165177948828e-06	0.000244321111208892	"HSP26"	"Small heat shock protein (sHSP) with chaperone activity; forms hollow, sphere-shaped oligomers that suppress unfolded proteins aggregation; long-lived protein that is preferentially retained in mother cells and forms cytoplasmic foci; oligomer activation requires heat-induced conformational change; also has mRNA binding activity [Source:SGD;Acc:S000000276]"
"YML042W"	10012.4013080509	3.47217019522345	0.523144754838277	4.72559491872892	2.29442628237552e-06	0.000409586097164603	"CAT2"	"Carnitine acetyl-CoA transferase; present in both mitochondria and peroxisomes; transfers activated acetyl groups to carnitine to form acetylcarnitine which can be shuttled across membranes [Source:SGD;Acc:S000004506]"
"YKR009C"	10818.1757532418	3.27939517805068	0.488016229272051	4.67073642499706	3.00121832960944e-06	0.000521659133343957	"FOX2"	"3-hydroxyacyl-CoA dehydrogenase and enoyl-CoA hydratase; multifunctional enzyme of the peroxisomal fatty acid beta-oxidation pathway [Source:SGD;Acc:S000001717]"
"YJL089W"	1033.1600703215	2.97907454351518	0.426222164442379	4.64329335407598	3.428989391607e-06	0.000580730126450366	"SIP4"	"C6 zinc cluster transcriptional activator; binds to the carbon source-responsive element (CSRE) of gluconeogenic genes; involved in the positive regulation of gluconeogenesis; regulated by Snf1p protein kinase; localized to the nucleus [Source:SGD;Acc:S000003625]"
"YDR453C"	4282.69957578125	5.41402472812892	0.952198992841884	4.6356116329792	3.55883596797045e-06	0.000584225159243455	"TSA2"	"Stress inducible cytoplasmic thioredoxin peroxidase; cooperates with Tsa1p in the removal of reactive oxygen, nitrogen and sulfur species using thioredoxin as hydrogen donor; deletion enhances the mutator phenotype of tsa1 mutants; protein abundance increases in response to DNA replication stress; TSA2 has a paralog, TSA1, that arose from the whole genome duplication [Source:SGD;Acc:S000002861]"
"YPL171C"	1306.96235907494	4.42884846549556	0.740298162479856	4.63171278719587	3.62653013307822e-06	0.000584225159243455	"OYE3"	"Conserved NADPH oxidoreductase containing flavin mononucleotide (FMN); homologous to Oye2p with different ligand binding and catalytic properties; has potential roles in oxidative stress response and programmed cell death [Source:SGD;Acc:S000006092]"
"YMR251W-A"	17015.3791331544	3.27580619745295	0.492489452178821	4.62102525726097	3.81848279297636e-06	0.000600501877324021	"HOR7"	"Protein of unknown function; overexpression suppresses Ca2+ sensitivity of mutants lacking inositol phosphorylceramide mannosyltransferases Csg1p and Csh1p; transcription is induced under hyperosmotic stress and repressed by alpha factor; HOR7 has a paralog, DDR2, that arose from the whole genome duplication [Source:SGD;Acc:S000004864]"
"YJR095W"	8102.15368418768	5.31866642746185	0.94098985959213	4.58949305716617	4.44323775960917e-06	0.000682501986098106	"SFC1"	"Mitochondrial succinate-fumarate transporter; transports succinate into and fumarate out of the mitochondrion; required for ethanol and acetate utilization [Source:SGD;Acc:S000003856]"
"YNL194C"	7708.44273243661	2.6108169525614	0.355245409365802	4.53437795420662	5.77734960589934e-06	0.000867258957885572	""	"Integral membrane protein; required for sporulation and plasma membrane sphingolipid content; similar to SUR7; GFP-fusion protein is induced in response to the DNA-damaging agent MMS; GFP-fusion protein is more abundant at MCCs (membrane compartment occupied by Can1) in the presence of glycerol and oleate; YNL194C has a paralog, FMP45, that arose from the whole genome duplication [Source:SGD;Acc:S000005138]"
"YAR035W"	45865.1456882997	4.81652167134745	0.846880658579693	4.5065637438788	6.58858987641569e-06	0.000967058580749458	"YAT1"	"Outer mitochondrial carnitine acetyltransferase; minor ethanol-inducible enzyme involved in transport of activated acyl groups from the cytoplasm into the mitochondrial matrix; phosphorylated [Source:SGD;Acc:S000000080]"
"YCR087C-A"	14.6823059907206	-24.3087525313214	5.1925320926774	-4.48889907954382	7.15922018749639e-06	0.0010279706377916	""	"Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the nucleolus; YCR087C-A is not an essential gene [Source:SGD;Acc:S000007223]"
"YGL191W"	2628.42184899466	1.96965674322583	0.224982608166909	4.30991866938649	1.63314597210508e-05	0.00225844689231375	"COX13"	"Subunit VIa of cytochrome c oxidase; present in a subclass of cytochrome c oxidase complexes that may have a role in mimimizing generation of reactive oxygen species; not essential for cytochrome c oxidase activity but may modulate activity in response to ATP; required for assembly of Rcf2p into cytochrome c oxidase - cytochrome bc1 supercomplexes [Source:SGD;Acc:S000003159]"
"YLR099C"	2306.69314134255	-2.07802634877246	0.250190500599657	-4.30882206234307	1.64126344937259e-05	0.00225844689231375	"ICT1"	"Lysophosphatidic acid acyltransferase; responsible for enhanced phospholipid synthesis during organic solvent stress; null displays increased sensitivity to Calcofluor white; highly expressed during organic solvent stress; ICT1 has a paralog, ECM18, that arose from the whole genome duplication [Source:SGD;Acc:S000004089]"
"YDR529C"	3588.01181956259	1.96175244277002	0.225822451485285	4.25888761920861	2.05446719145536e-05	0.0027693379182781	"QCR7"	"Subunit 7 of ubiquinol cytochrome-c reductase (Complex III); Complex III is a component of the mitochondrial inner membrane electron transport chain; oriented facing the mitochondrial matrix; N-terminus appears to play a role in complex assembly [Source:SGD;Acc:S000002937]"
"YLL062C"	1102.78915096021	-2.70502083744286	0.403018803200784	-4.2306235438683	2.33044406817975e-05	0.00307851661406545	"MHT1"	"S-methylmethionine-homocysteine methyltransferase; functions along with Sam4p in the conversion of S-adenosylmethionine (AdoMet) to methionine to control the methionine/AdoMet ratio [Source:SGD;Acc:S000003985]"
"YCL035C"	5104.74552370941	2.62705838834618	0.389443811280014	4.17790279680758	2.94209332110867e-05	0.00381029929135741	"GRX1"	"Glutathione-dependent disulfide oxidoreductase; hydroperoxide and superoxide-radical responsive, heat-stable, with active site cysteine pair; protects cells from oxidative damage; GRX1 has a paralog, GRX2, that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress [Source:SGD;Acc:S000000540]"
"YAL054C"	62746.1575784779	3.7959193872689	0.671114123661646	4.16608634611081	3.0987337458156e-05	0.00393598776752155	"ACS1"	"Acetyl-coA synthetase isoform; along with Acs2p, acetyl-coA synthetase isoform is the nuclear source of acetyl-coA for histone acetylation; expressed during growth on nonfermentable carbon sources and under aerobic conditions [Source:SGD;Acc:S000000050]"
"YNL289W"	376.763466772704	-2.72037678375911	0.415809473940087	-4.13741603205268	3.51238920481073e-05	0.00437723220712733	"PCL1"	"Cyclin, interacts with cyclin-dependent kinase Pho85p; member of the Pcl1,2-like subfamily, involved in the regulation of polarized growth and morphogenesis and progression through the cell cycle; is ubiquitinated by Dma1p; phosphorylation by Pho85p targets it for degradation; localizes to sites of polarized cell growth [Source:SGD;Acc:S000005233]"
"YDL022C-A"	30.555577857653	4.26578096333103	0.790162376348531	4.13305044771017	3.57980113267729e-05	0.00437862712617287	""	"Protein of unknown function; partially overlaps the verified gene DIA3; identified by fungal homology and RT-PCR; mRNA identified as translated by ribosome profiling data [Source:SGD;Acc:S000028537]"
"YDL169C"	2513.58170069384	2.43749589088676	0.349231421007554	4.11616997903424	3.85220254643621e-05	0.0046261450580384	"UGX2"	"Protein of unknown function; transcript accumulates in response to any combination of stress conditions [Source:SGD;Acc:S000002328]"
"YFL002W-B"	156.041343513319	10.2773312134528	2.28069238643374	4.06776962497757	4.74652725364442e-05	0.00550014254567042	""	"Retrotransposon TYA Gag gene co-transcribed with TYB Pol; translated as TYA or TYA-TYB polyprotein; Gag is a nucleocapsid protein that is the structural constituent of virus-like particles (VLPs); similar to retroviral Gag [Source:SGD;Acc:S000007404]"
"YGR161W-A"	156.041343513319	10.2773312134528	2.28069238643374	4.06776962497757	4.74652725364442e-05	0.00550014254567042	""	"Retrotransposon TYA Gag gene co-transcribed with TYB Pol; translated as TYA or TYA-TYB polyprotein; Gag is a nucleocapsid protein that is the structural constituent of virus-like particles (VLPs); similar to retroviral Gag [Source:SGD;Acc:S000007369]"
"YPL200W"	344.220288447841	3.24959585922753	0.555100709603193	4.05259049449896	5.06536208462114e-05	0.00571524100903486	"CSM4"	"Protein required for accurate chromosome segregation during meiosis; involved in meiotic telomere clustering (bouquet formation) and telomere-led rapid prophase movements; functions with meiosis-specific telomere-binding protein Ndj1p; CSM4 has a paralog, MPS2, that arose from the whole genome duplication [Source:SGD;Acc:S000006121]"
"YDR365W-A"	177.787681691969	8.46048032557314	1.84704762203804	4.03913804742144	5.36479852475641e-05	0.00571524100903486	""	"Retrotransposon TYA Gag gene co-transcribed with TYB Pol; translated as TYA or TYA-TYB polyprotein; Gag is a nucleocapsid protein that is the structural constituent of virus-like particles (VLPs); similar to retroviral Gag [Source:SGD;Acc:S000007400]"
"YER137C-A"	177.787681691969	8.46048032557314	1.84704762203804	4.03913804742144	5.36479852475641e-05	0.00571524100903486	""	"Retrotransposon TYA Gag gene co-transcribed with TYB Pol; translated as TYA or TYA-TYB polyprotein; Gag is a nucleocapsid protein that is the structural constituent of virus-like particles (VLPs); similar to retroviral Gag [Source:SGD;Acc:S000007402]"
"YLR157C-A"	177.787681691969	8.46048032557314	1.84704762203804	4.03913804742144	5.36479852475641e-05	0.00571524100903486	""	"Retrotransposon TYA Gag gene co-transcribed with TYB Pol; translated as TYA or TYA-TYB polyprotein; Gag is a nucleocapsid protein that is the structural constituent of virus-like particles (VLPs); similar to retroviral Gag [Source:SGD;Acc:S000007373]"
"YPL257W-A"	177.787681691969	8.46048032557314	1.84704762203804	4.03913804742144	5.36479852475641e-05	0.00571524100903486	""	"Retrotransposon TYA Gag gene co-transcribed with TYB Pol; translated as TYA or TYA-TYB polyprotein; Gag is a nucleocapsid protein that is the structural constituent of virus-like particles (VLPs); similar to retroviral Gag [Source:SGD;Acc:S000007357]"
"YOR108C-A"	15.1825886694619	8.18432704093329	1.78688439607453	4.02058860478943	5.80529089133325e-05	0.00608634068845335	""	"Protein of unknown function; identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching [Source:SGD;Acc:S000028711]"
"YHR052W-A"	12597.3314629575	3.28593901363316	0.570919582613837	4.00395972260657	6.22909746349149e-05	0.00632972134559404	""	"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps CUP1-1 [Source:SGD;Acc:S000028647]"
"YHR054W-A"	12597.3314629575	3.28593901363316	0.570919582613837	4.00395972260657	6.22909746349149e-05	0.00632972134559404	""	"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps CUP1-2 [Source:SGD;Acc:S000028648]"
"YDR316W-B"	45.0342502301982	7.96184632669747	1.74714554385231	3.98469741184078	6.75661669330533e-05	0.00676173534231541	""	"Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN); similar to retroviral genes [Source:SGD;Acc:S000007399]"
"YOR338W"	445.121703764396	2.69533610067424	0.426193070312173	3.97785937587503	6.95384752383417e-05	0.00685524819327234	""	"Putative protein of unknown function; YOR338W transcription is regulated by Azf1p and its transcript is a specific target of the G protein effector Scp160p; identified as being required for sporulation in a high-throughput mutant screen; YOR338W has a paralog, FUN19, that arose from the whole genome duplication [Source:SGD;Acc:S000005865]"
"YNR014W"	3937.46478772867	-2.46011812609048	0.36761347932915	-3.97188407986294	7.13064186470191e-05	0.00692616022299355	""	"Putative protein of unknown function; expression is cell-cycle regulated, Azf1p-dependent, and heat-inducible; YNR014W has a paralog, YMR206W, that arose from the whole genome duplication [Source:SGD;Acc:S000005297]"
"YBR230W-A"	928.429085735499	2.58670352357538	0.402675630589848	3.94040116421036	8.13454608412071e-05	0.00778676476603149	""	"Putative protein of unknown function; YBR230W-A has a paralog, COQ8, that arose from the whole genome duplication [Source:SGD;Acc:S000029722]"
"YDR380W"	3245.23939871425	3.16411257015749	0.550953133468846	3.92794312019257	8.56754664873399e-05	0.00808409223069829	"ARO10"	"Phenylpyruvate decarboxylase; catalyzes decarboxylation of phenylpyruvate to phenylacetaldehyde, which is the first specific step in the Ehrlich pathway; involved in protein N-terminal Met and Ala catabolism [Source:SGD;Acc:S000002788]"
"YAL040C"	1335.4984176614	-1.95092784585078	0.242638259642571	-3.91911748481705	8.88737882458012e-05	0.00826776579385235	"CLN3"	"G1 cyclin involved in cell cycle progression; activates Cdc28p kinase to promote the G1 to S phase transition; plays a role in regulating transcription of the other G1 cyclins, CLN1 and CLN2; regulated by phosphorylation and proteolysis; acetly-CoA induces CLN3 transcription in response to nutrient repletion to promote cell-cycle entry. [Source:SGD;Acc:S000000038]"
"YIL100W"	76.5595743959457	3.34203089804953	0.598570409985702	3.91270744256382	9.12670785560837e-05	0.0083724868592074	""	"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; completely overlaps the dubious ORF YIL100C-A [Source:SGD;Acc:S000001362]"
"YOR121C"	391.282491616771	2.39513614511969	0.361305485332001	3.86137548904829	0.000112750467594752	0.010201600526895	""	"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; open reading frame overlaps the verified gene GCY1/YOR120W [Source:SGD;Acc:S000005647]"
"YJR096W"	4695.17700633966	2.14876032596767	0.299231957390093	3.83902954746941	0.000123521566587474	0.0110251344231117	""	"Xylose and arabinose reductase; member of the aldo-keto reductase (AKR) family; GFP-fusion protein is induced in response to the DNA-damaging agent MMS [Source:SGD;Acc:S000003857]"
"YHR053C"	540.477190431605	2.76045515623103	0.461816190453167	3.81202563405918	0.000137832578032123	0.0119787391829234	"CUP1-1"	"Metallothionein; binds copper and mediates resistance to high concentrations of copper and cadmium; locus is variably amplified in different strains, with two copies, CUP1-1 and CUP1-2, in the genomic sequence reference strain S288C; CUP1-1 has a paralog, CUP1-2, that arose from a segmental duplication [Source:SGD;Acc:S000001095]"
"YHR055C"	540.477190431605	2.76045515623103	0.461816190453167	3.81202563405918	0.000137832578032123	0.0119787391829234	"CUP1-2"	"Metallothionein; binds copper and mediates resistance to high concentrations of copper and cadmium; locus is variably amplified in different strains, with two copies, CUP1-1 and CUP1-2, in the genomic sequence reference strain S288C; CUP1-2 has a paralog, CUP1-1, that arose from a segmental duplication [Source:SGD;Acc:S000001097]"
"YGR209C"	5334.50597734492	3.1400063780348	0.562889575835627	3.80182271959451	0.000143635490938698	0.0123209404889624	"TRX2"	"Cytoplasmic thioredoxin isoenzyme; part of thioredoxin system which protects cells against oxidative and reductive stress; forms LMA1 complex with Pbi2p; acts as a cofactor for Tsa1p; required for ER-Golgi transport and vacuole inheritance; with Trx1p, facilitates mitochondrial import of small Tims Tim9p, Tim10p, Tim13p by maintaining them in reduced form; abundance increases under DNA replication stress; TRX2 has a paralog, TRX1, that arose from the whole genome duplication [Source:SGD;Acc:S000003441]"
"YDR149C"	115.842003048499	6.91454586505859	1.55920931373075	3.79329818836623	0.000148659458119011	0.0125884066778983	""	"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps the verified gene NUM1/YDR150W; null mutation blocks anaerobic growth [Source:SGD;Acc:S000002556]"
"YCR005C"	43628.8143143379	2.59995134143711	0.422422945412273	3.78755784649813	0.000152135272372539	0.0126272255545949	"CIT2"	"Citrate synthase; catalyzes the condensation of acetyl coenzyme A and oxaloacetate to form citrate, peroxisomal isozyme involved in glyoxylate cycle; expression is controlled by Rtg1p and Rtg2p transcription factors; CIT2 has a paralog, CIT1, that arose from the whole genome duplication [Source:SGD;Acc:S000000598]"
"YOR100C"	6022.9330470376	3.15758324206807	0.569847891531734	3.78624414362322	0.000152941414741498	0.0126272255545949	"CRC1"	"Mitochondrial inner membrane carnitine transporter; required for carnitine-dependent transport of acetyl-CoA from peroxisomes to mitochondria during fatty acid beta-oxidation [Source:SGD;Acc:S000005626]"
"YDR379C-A"	899.11500674444	2.48505467548339	0.394378408988201	3.76555775275167	0.000166177705361102	0.0135506635050627	"SDH6"	"Mitochondrial protein involved in assembly of succinate dehydrogenase; has a role in maturation of the Sdh2p subunit; member of the LYR protein family; mutations in human ortholog SDHAF1 are associated with infantile leukoencephalopathy [Source:SGD;Acc:S000007605]"
